Entity,TestType, Workload, Duration
AAXCustomerV4,Random,Read,89.9573
AAXCustomerV4,Random,Read,92.9466
AAXCustomerV4,Random,Read,90.6335
AAXCustomerV4,Random,Read,82.6583
AAXCustomerV4,Random,Read,84.2825
AAXCustomerV4,Random,Read,522.6262
AAXCustomerV4,Random,Read,81.3254
AAXCustomerV4,Random,Read,94.1082
AAXCustomerV4,Random,Read,84.7273
AAXCustomerV4,Random,Read,499.2743
AAXCustomerV4,Random,Read,88.934
AAXCustomerV4,Random,Read,532.2171
AAXCustomerV4,Random,Read,87.64
AAXCustomerV4,Random,Read,92.3116
AAXCustomerV4,Random,Read,80.6676
AAXCustomerV4,Random,Read,81.0603
AAXCustomerV4,Random,Read,81.6528
AAXCustomerV4,Random,Read,82.7043
AAXCustomerV5,Random,Read,5535.5226
AAXCustomerV5,Random,Read,6117.4206
AAXCustomerV5,Random,Read,121.3202
AAXCustomerV5,Random,Read,104.7434
AAXCustomerV5,Random,Read,101.375
AAXCustomerV5,Random,Read,97.0855
AAXCustomerV5,Random,Read,6221.6307
AAXCustomerV5,Random,Read,95.7288
AAXCustomerV5,Random,Read,101.4935
AAXCustomerV5,Random,Read,6060.6329
AAXCustomerV5,Random,Read,97.219
AAXCustomerV5,Random,Read,91.4096
AAXCustomerV5,Random,Read,4368.1385
AAXCustomerV5,Random,Read,99.5432
AAXCustomerV5,Random,Read,99.9271
AAXCustomerV5,Random,Read,97.4113
AAXCustomerV5,Random,Read,86.3283
AAXCustomerV5,Random,Read,6072.7252
AAXCustomerV5,Random,Read,6210.65
AAXCustomerV5,Random,Read,307.9833
AAXCustomerV5,Random,Read,94.9871
AAXCustomerV5,Random,Read,90.1631
AAXCustomerV5,Random,Read,91.4259
AAXCustomerV5,Random,Read,88.4617
AAXCustomerV5,Random,Read,6149.101
AAXCustomerV5,Random,Read,94.7081
AAXCustomerV5,Random,Read,4477.8406
AAXCustomerV5,Random,Read,95.0044
AAXCustomerV5,Random,Read,94.3989
AAXCustomerV5,Random,Read,93.1031
AAXCustomerV5,Random,Read,84.487
AAXCustomerV5,Random,Read,90.092
AAXCustomerV5,Random,Read,87.6523
AAXCustomerV5,Random,Read,85.9497
AAXCustomerV5,Random,Read,92.1151
AAXCustomerV5,Random,Read,87.75
AAXCustomerV5,Random,Read,90.9875
AAXCustomerV5,Random,Read,4421.9037
AAXCustomerV5,Random,Read,89.7918
AAXCustomerV5,Random,Read,90.6386
AAXCustomerV5,Random,Read,90.2365
AAXCustomerV5,Random,Read,4492.758
AAXCustomerV5,Random,Read,89.7241
AAXCustomerV5,Random,Read,91.9043
AAXCustomerV5,Random,Read,88.6311
AAXCustomerV5,Random,Read,93.3063
AAXCustomerV5,Random,Read,92.6151
AAXCustomerV5,Random,Read,99.2545
AAXCustomerV5,Random,Read,6090.7832
AAXCustomerV5,Random,Read,95.271
AAXCustomerV5,Random,Read,86.0711
AAXCustomerV5,Random,Read,82.9544
AAXCustomerV5,Random,Read,5913.5365
AAXCustomerV5,Random,Read,86.4434
AAXCustomerV5,Random,Read,92.2322
AAXCustomerV5,Random,Read,96.457
AAXCustomerV5,Random,Read,88.6063
AAXCustomerV5,Random,Read,85.6379
AAXCustomerV5,Random,Read,90.2287
AAXCustomerV5,Random,Read,4289.7329
AAXCustomerV5,Random,Read,6062.4569
AAXCustomerV5,Random,Read,88.5979
AAXCustomerV5,Random,Read,93.0213
AAXCustomerV5,Random,Read,85.553
AAXCustomerV5,Random,Read,85.7353
AAXCustomerV5,Random,Read,84.0628
AAXCustomerV5,Random,Read,94.9898
AAXCustomerV5,Random,Read,91.8843
AAXCustomerV5,Random,Read,6090.2188
AAXCustomerV5,Random,Read,92.7489
AAXCustomerV5,Random,Read,97.288
AAXCustomerV5,Random,Read,88.8082
AAXCustomerV5,Random,Read,90.8139
AAXCustomerV5,Random,Read,98.6017
AAXCustomerV5,Random,Read,4378.0412
AAXCustomerV5,Random,Read,94.0291
AAXCustomerV5,Random,Read,83.5745
AAXCustomerV5,Random,Read,87.9485
AAXCustomerV5,Random,Read,92.8931
AAXCustomerV5,Random,Read,6146.866
AAXCustomerV5,Random,Read,87.902
AAXCustomerV5,Random,Read,92.8178
AAXCustomerV5,Random,Read,86.3455
AAXCustomerV5,Random,Read,88.4479
AAXCustomerV5,Random,Read,100.5639
AAXCustomerV5,Random,Read,93.9313
AAXCustomerV5,Random,Read,86.3799
AAXCustomerV5,Random,Read,89.1156
AAXCustomerV5,Random,Read,85.8789
AAXCustomerV5,Random,Read,92.8974
AAXCustomerV5,Random,Read,86.0517
AAXCustomerV5,Random,Read,6122.4053
AAXCustomerV5,Random,Read,91.689
AAXCustomerV5,Random,Read,100.1174
AAXCustomerV5,Random,Read,6178.4474
AAXCustomerV5,Random,Read,95.6279
AAXCustomerV5,Random,Read,92.9087
AAXCustomerV5,Random,Read,92.7117
AAXCustomerV5,Random,Read,89.4271
AAXCustomerV5,Random,Read,4277.7363
